MDC0243053.1	MRW97873.1	39.821	447	233	10	1	437	20	440	1.05e-97	300
MDC0243055.1	MRW95893.1	48.172	629	305	9	24	638	36	657	0.0	557
MDC0243056.1	MRW95014.1	52.278	461	213	3	88	542	1	460	1.31e-166	478
MDC0243057.1	MRW95903.1	34.848	264	166	2	15	277	1	259	1.18e-54	174
MDC0243059.1	MRW97341.1	33.621	232	125	6	9	239	2	205	1.23e-39	134
MDC0243060.1	MRW97891.1	50.676	148	70	2	6	150	7	154	9.96e-50	153
MDC0243063.1	MRW97888.1	45.217	115	63	0	18	132	3	117	2.51e-34	112
MDC0243069.1	MRW96649.1	48.929	280	137	2	41	317	147	423	9.15e-89	269
MDC0243071.1	MRW95313.1	30.769	247	152	6	3	235	7	248	4.94e-21	85.5
MDC0243080.1	MRW97878.1	34.701	536	318	13	21	530	27	556	7.87e-102	315
MDC0243095.1	MRW95546.1	29.694	229	155	5	174	401	132	355	1.10e-35	134
MDC0243098.1	MRW95034.1	40.401	349	130	8	1	289	1	331	2.77e-80	243
MDC0243099.1	MRW95035.1	32.653	147	82	5	4	135	21	165	1.67e-22	85.1
MDC0243102.1	MRW96622.1	42.012	169	94	2	354	518	28	196	8.83e-40	140
MDC0243103.1	MRW95705.1	34.583	240	155	2	1	239	1	239	6.16e-49	160
MDC0243109.1	MRW95741.1	39.640	666	362	13	48	708	16	646	1.03e-147	445
MDC0243118.1	MRW95205.1	57.895	646	253	7	4	639	3	639	0.0	709
MDC0243120.1	MRW97291.1	46.927	358	182	3	1	351	1	357	7.46e-112	327
MDC0243126.1	MRW95704.1	33.913	230	138	4	6	223	8	235	5.27e-39	131
MDC0243127.1	MRW96596.1	48.691	191	92	3	9	193	3	193	1.27e-55	174
MDC0243129.1	MRW97640.1	39.277	415	230	11	15	415	2	408	1.32e-80	251
MDC0243130.1	MRW96528.1	31.165	369	213	8	10	358	9	356	4.90e-53	176
MDC0243138.1	MRW95933.1	39.177	462	253	10	34	484	32	476	1.86e-110	332
MDC0243139.1	MRW95934.1	44.369	293	116	4	2	247	4	296	8.13e-81	241
MDC0243140.1	MRW95932.1	27.667	300	191	8	108	394	108	394	1.35e-27	109
MDC0243141.1	MRW96662.1	43.099	413	221	3	2	400	14	426	5.75e-134	387
MDC0243142.1	MRW96664.1	36.434	129	64	2	5	131	5	117	3.06e-24	88.2
MDC0243153.1	MRW95602.1	38.580	324	182	11	792	1112	1	310	5.89e-55	190
MDC0243159.1	MRW95393.1	43.411	129	69	3	1	128	1	126	2.36e-25	90.1
MDC0243164.1	MRW96354.1	34.049	978	594	21	2	952	4	957	0.0	550
MDC0243169.1	MRW96908.1	39.100	289	153	4	186	453	17	303	2.21e-32	127
MDC0243169.1	MRW96908.1	48.515	202	89	3	262	453	172	368	2.14e-31	124
MDC0243169.1	MRW96908.1	46.040	202	99	2	262	453	192	393	7.50e-27	110
MDC0243169.1	MRW96908.1	46.078	204	100	2	260	453	180	383	8.60e-27	110
MDC0243169.1	MRW96908.1	43.415	205	95	2	270	453	270	474	1.72e-26	109
MDC0243169.1	MRW96908.1	42.254	213	108	3	256	453	216	428	1.02e-22	97.8
MDC0243173.1	MRW97478.1	28.205	234	146	6	27	255	133	349	1.24e-22	92.0
MDC0243180.1	MRW96127.1	50.000	210	102	2	5	211	7	216	1.20e-64	198
MDC0243184.1	MRW96539.1	31.304	230	146	7	12	233	140	365	7.16e-30	111
MDC0243188.1	MRW97978.1	26.535	505	322	15	4	492	6	477	2.85e-40	148
MDC0243189.1	MRW96527.1	49.135	289	140	5	1	288	1	283	3.73e-85	257
MDC0243192.1	MRW96714.1	40.072	554	291	15	19	533	16	567	1.40e-130	390
MDC0243193.1	MRW97601.1	33.202	253	143	11	16	256	26	264	8.85e-27	104
MDC0243194.1	MRW96541.1	34.252	254	159	4	32	280	31	281	4.04e-43	145
MDC0243195.1	MRW96345.1	41.732	127	72	2	1	126	1	126	1.65e-28	97.8
MDC0243204.1	MRW96748.1	32.386	176	111	5	8	180	7	177	4.28e-29	105
MDC0243207.1	MRW97522.1	31.513	238	138	7	57	282	57	281	3.67e-24	97.8
MDC0243217.1	MRW97311.1	41.706	211	117	2	8	212	28	238	3.06e-55	173
MDC0243219.1	MRW95366.1	27.273	858	521	20	23	843	24	815	1.56e-81	277
MDC0243220.1	MRW95596.1	29.832	238	153	5	3	237	2	228	2.70e-32	114
MDC0243221.1	MRW96668.1	39.716	282	146	10	11	281	18	286	1.89e-54	175
MDC0243224.1	MRW94972.1	49.392	411	202	2	1	411	9	413	5.65e-138	397
MDC0243225.1	MRW95250.1	37.658	316	182	3	15	319	4	315	9.60e-71	219
MDC0243229.1	MRW96608.1	35.491	448	240	6	29	474	22	422	1.55e-77	246
MDC0243233.1	MRW97284.1	26.984	252	153	9	37	266	73	315	1.24e-22	92.8
MDC0243237.1	MRW98117.1	41.360	353	202	3	1	349	4	355	1.76e-102	303
MDC0243243.1	MRW96745.1	26.782	519	331	13	58	550	78	573	7.09e-43	158
MDC0243244.1	MRW95080.1	44.118	204	101	4	1	191	25	228	3.32e-49	160
MDC0243248.1	MRW97289.1	31.776	321	181	10	1	294	1	310	5.18e-38	135
MDC0243249.1	MRW97188.1	41.753	194	99	5	4	187	2	191	1.18e-40	133
MDC0243251.1	MRW96571.1	42.454	921	486	19	10	903	13	916	0.0	705
MDC0243253.1	MRW96119.1	27.125	553	332	18	63	582	82	596	3.11e-38	149
MDC0243254.1	MRW96766.1	39.761	503	288	7	1	495	7	502	1.01e-109	343
MDC0243258.1	MRW95971.1	46.802	344	170	6	12	347	10	348	4.79e-92	275
MDC0243259.1	MRW97439.1	32.374	417	264	9	26	434	28	434	8.08e-46	163
MDC0243260.1	MRW95632.1	32.768	177	119	0	14	190	11	187	4.65e-31	112
MDC0243265.1	MRW96729.1	25.619	687	403	27	21	625	28	688	2.32e-46	171
MDC0243266.1	MRW96324.1	34.450	418	244	11	21	426	2	401	2.63e-76	240
MDC0243267.1	MRW96574.1	52.492	301	142	1	3	303	17	316	5.94e-121	347
MDC0243268.1	MRW98194.1	53.368	386	176	1	7	388	2	387	7.51e-154	436
MDC0243271.1	MRW96776.1	36.364	297	176	4	27	322	31	315	1.03e-64	204
MDC0243272.1	MRW96602.1	25.915	355	223	9	6	336	7	345	1.66e-22	95.5
MDC0243274.1	MRW95759.1	34.572	269	169	4	37	304	176	438	7.99e-51	173
MDC0243278.1	MRW95981.1	28.023	703	357	29	217	880	139	731	4.18e-43	164
MDC0243281.1	MRW95837.1	34.081	223	134	6	17	233	4	219	2.29e-34	120
MDC0243282.1	MRW95021.1	30.804	224	145	4	7	222	19	240	6.73e-29	105
MDC0243287.1	MRW95350.1	42.119	387	216	4	1	387	1	379	1.24e-102	305
MDC0243288.1	MRW95388.1	45.902	122	59	1	2	116	1	122	5.07e-31	103
MDC0243289.1	MRW94992.1	29.480	346	211	12	16	339	21	355	2.25e-33	123
MDC0243290.1	MRW95293.1	48.639	294	151	0	19	312	15	308	2.62e-101	297
MDC0243291.1	MRW97600.1	33.924	395	238	7	1	382	1	385	8.30e-73	229
MDC0243292.1	MRW97031.1	33.438	317	169	9	87	386	88	379	1.53e-40	147
MDC0243294.1	MRW97088.1	27.650	217	152	3	9	222	12	226	1.67e-32	118
MDC0243295.1	MRW97770.1	54.597	533	224	9	9	534	13	534	0.0	586
MDC0243299.1	MRW95760.1	30.556	252	167	3	154	398	474	724	3.86e-31	122
MDC0243301.1	MRW95759.1	43.110	508	277	4	57	564	62	557	4.94e-147	438
MDC0243304.1	MRW95657.1	44.892	323	154	9	7	306	14	335	2.12e-81	247
MDC0243306.1	MRW95629.1	50.685	146	66	4	1	141	1	145	1.52e-43	137
MDC0243310.1	MRW95949.1	47.619	252	116	4	67	317	28	264	6.53e-81	243
MDC0243314.1	MRW96992.1	36.058	416	249	9	5	411	3	410	2.59e-78	244
MDC0243322.1	MRW98047.1	44.957	347	186	4	58	400	73	418	2.51e-97	293
MDC0243323.1	MRW97089.1	34.978	446	265	6	1	421	1	446	2.27e-87	270
MDC0243324.1	MRW96022.1	38.562	153	94	0	3	155	2	154	3.77e-40	130
MDC0243327.1	MRW96583.1	40.455	220	127	4	7	225	11	227	5.59e-43	141
MDC0243329.1	MRW96520.1	27.864	323	221	6	32	345	33	352	4.79e-21	90.9
MDC0243330.1	MRW95366.1	36.313	179	108	3	772	945	636	813	4.85e-24	105
MDC0243331.1	MRW97430.1	44.856	243	130	2	15	255	12	252	4.55e-74	225
