MDC0243053.1	ADE04206.1	39.570	465	242	11	15	469	35	470	8.52e-98	301
MDC0243055.1	ADE02088.1	47.685	648	310	11	4	635	18	652	0.0	565
MDC0243056.1	ADE04019.1	51.193	461	218	3	88	542	1	460	1.12e-158	457
MDC0243057.1	ADE03285.1	35.055	271	162	5	12	277	14	275	9.15e-56	178
MDC0243058.1	ADE01569.1	29.323	266	159	8	3	260	2	246	1.02e-21	87.8
MDC0243059.1	ADE02811.1	33.333	231	127	5	9	239	2	205	1.24e-40	137
MDC0243060.1	ADE03639.1	50.000	148	71	2	6	150	7	154	3.09e-49	152
MDC0243063.1	ADE03296.1	45.217	115	63	0	18	132	3	117	3.21e-34	112
MDC0243069.1	ADE05025.1	47.500	280	141	2	41	317	176	452	2.01e-86	264
MDC0243071.1	ADE01879.1	29.796	245	156	6	3	235	8	248	9.81e-23	90.1
MDC0243080.1	ADE02942.1	34.103	563	323	13	21	539	27	585	6.51e-101	313
MDC0243095.1	ADE04025.1	28.125	224	151	5	195	413	188	406	2.08e-22	96.3
MDC0243098.1	ADE04959.1	40.571	350	128	8	1	289	1	331	9.07e-83	249
MDC0243102.1	ADE03199.1	42.771	166	91	2	357	518	31	196	4.18e-42	147
MDC0243103.1	ADE04123.1	32.917	240	159	2	1	239	1	239	3.52e-45	150
MDC0243109.1	ADE02366.1	39.039	666	366	13	48	708	16	646	9.42e-145	438
MDC0243117.1	ADE04797.1	25.191	262	178	7	10	256	30	288	1.59e-21	91.7
MDC0243118.1	ADE04852.1	58.942	643	251	7	4	639	3	639	0.0	724
MDC0243120.1	ADE02209.1	46.779	357	183	4	2	351	6	362	3.93e-107	315
MDC0243126.1	ADE04501.1	33.478	230	139	4	6	223	8	235	2.71e-38	130
MDC0243127.1	ADE05153.1	48.691	191	92	3	9	193	3	193	6.98e-55	172
MDC0243129.1	ADE03713.1	38.554	415	235	11	15	416	2	409	2.37e-80	250
MDC0243130.1	ADE02476.1	32.153	367	211	9	10	358	9	355	2.18e-51	172
MDC0243136.1	ADE02976.1	27.324	355	195	16	51	361	50	385	1.14e-26	106
MDC0243138.1	ADE05123.1	36.939	490	279	10	3	484	9	476	3.67e-108	326
MDC0243139.1	ADE04104.1	45.051	293	114	4	2	247	4	296	1.19e-82	246
MDC0243140.1	ADE04161.1	25.497	302	204	7	111	402	111	401	3.28e-26	105
MDC0243141.1	ADE05148.2	43.826	413	218	3	2	400	14	426	1.06e-136	394
MDC0243153.1	ADE04757.1	40.432	324	176	10	792	1112	1	310	1.49e-59	204
MDC0243159.1	ADE04729.1	43.411	129	69	3	1	128	1	126	5.74e-25	89.4
MDC0243164.1	ADE04478.1	33.333	972	609	17	2	952	4	957	1.04e-179	543
MDC0243173.1	ADE03423.2	28.511	235	144	6	27	255	172	388	4.53e-24	96.7
MDC0243180.1	ADE03982.1	50.711	211	101	2	5	212	7	217	1.10e-63	196
MDC0243184.1	ADE03059.1	31.600	250	139	9	4	232	124	362	5.26e-27	103
MDC0243188.1	ADE04442.1	25.962	520	331	19	3	492	5	500	6.01e-36	136
MDC0243189.1	ADE03363.1	48.443	289	142	5	1	288	1	283	7.14e-80	244
MDC0243192.1	ADE04745.1	39.893	559	297	13	13	533	10	567	7.05e-135	401
MDC0243193.1	ADE04419.1	31.120	241	147	9	27	256	32	264	3.20e-26	103
MDC0243194.1	ADE02619.1	31.559	263	176	3	18	277	17	278	1.67e-40	139
MDC0243195.1	ADE01530.1	44.355	124	67	2	1	123	1	123	9.36e-32	106
MDC0243204.1	ADE04118.1	29.730	185	106	4	8	181	7	178	4.41e-26	97.4
MDC0243217.1	ADE03646.1	41.000	200	114	1	18	213	47	246	4.42e-56	175
MDC0243219.1	ADE04221.1	26.978	771	467	21	108	840	104	816	1.04e-77	266
MDC0243220.1	ADE04269.1	31.250	224	146	4	3	226	2	217	2.25e-28	104
MDC0243221.1	ADE02285.1	39.502	281	148	8	11	281	18	286	5.29e-55	176
MDC0243224.1	ADE03211.1	49.148	411	203	3	1	411	9	413	7.55e-138	397
MDC0243225.1	ADE03524.1	30.225	311	201	11	15	318	4	305	2.19e-35	127
MDC0243229.1	ADE02775.1	35.714	448	239	6	29	474	22	422	1.32e-79	251
MDC0243237.1	ADE01995.1	38.873	355	212	3	1	351	4	357	3.51e-97	290
MDC0243243.1	ADE05051.1	26.022	538	349	14	38	550	56	569	7.88e-38	144
MDC0243244.1	ADE04921.1	43.627	204	102	4	1	191	30	233	1.68e-49	162
MDC0243248.1	ADE01765.1	27.545	334	210	11	2	314	7	329	2.70e-30	115
MDC0243249.1	ADE02260.1	42.268	194	98	5	4	187	2	191	1.04e-35	120
MDC0243251.1	ADE04452.1	43.074	924	482	19	7	903	10	916	0.0	717
MDC0243253.1	ADE03158.1	26.554	531	325	16	83	582	100	596	1.85e-37	147
MDC0243254.1	ADE03490.1	39.087	504	292	7	1	496	7	503	2.43e-109	342
MDC0243258.1	ADE02525.1	45.190	343	177	4	12	347	10	348	8.55e-91	273
MDC0243259.1	ADE03724.1	30.594	438	293	7	1	433	2	433	5.94e-42	153
MDC0243260.1	ADE05176.1	31.638	177	121	0	14	190	11	187	7.79e-28	103
MDC0243262.1	ADE02873.1	26.141	482	284	14	91	507	35	509	3.80e-29	117
MDC0243265.1	ADE05091.1	24.143	671	417	19	21	617	28	680	1.81e-45	169
MDC0243266.1	ADE02369.1	34.053	417	245	11	22	426	2	400	7.48e-72	228
MDC0243267.1	ADE02529.1	51.163	301	146	1	3	303	15	314	1.34e-119	344
MDC0243268.1	ADE03487.1	52.468	385	179	2	7	387	2	386	1.14e-149	425
MDC0243271.1	ADE04193.1	34.098	305	188	4	20	323	24	316	1.14e-61	196
MDC0243274.1	ADE03792.2	36.059	269	165	4	37	304	176	438	7.99e-53	178
MDC0243278.1	ADE04044.1	28.183	699	367	27	217	880	139	737	1.16e-43	166
MDC0243281.1	ADE03765.1	31.839	223	139	6	17	233	4	219	4.83e-34	119
MDC0243282.1	ADE03568.1	31.696	224	143	4	7	222	37	258	1.07e-28	106
MDC0243287.1	ADE03459.1	42.010	388	214	6	1	387	1	378	2.07e-95	287
MDC0243288.1	ADE03528.1	44.531	128	58	1	2	116	1	128	2.27e-31	105
MDC0243289.1	ADE02740.1	29.825	342	215	12	16	339	21	355	6.54e-34	125
MDC0243290.1	ADE02325.1	48.639	294	151	0	19	312	16	309	1.48e-101	298
MDC0243291.1	ADE03054.1	35.204	392	234	9	1	382	1	382	1.23e-70	223
MDC0243292.1	ADE04763.1	32.450	302	173	10	94	381	90	374	7.56e-40	145
MDC0243294.1	ADE03484.1	28.440	218	151	3	9	223	12	227	2.00e-32	118
MDC0243295.1	ADE05108.1	54.972	533	222	9	9	534	13	534	0.0	565
MDC0243299.1	ADE04129.1	31.452	248	160	4	158	398	460	704	4.72e-32	125
MDC0243301.1	ADE03792.2	44.141	512	269	6	55	561	55	554	4.72e-140	421
MDC0243304.1	ADE03820.1	43.478	322	160	7	7	306	14	335	1.01e-78	240
MDC0243306.1	ADE02360.1	49.315	146	68	4	1	141	1	145	3.15e-42	134
MDC0243310.1	ADE03114.1	47.619	252	116	4	67	317	28	264	1.38e-80	242
MDC0243314.1	ADE03616.1	36.691	417	245	11	5	411	3	410	1.72e-78	245
MDC0243317.1	ADE04134.1	38.000	150	87	4	7	152	3	150	9.75e-24	87.8
