HIC61122.1	MRW95207.1	51.034	290	136	3	4	291	12	297	1.39e-107	313
HIC61126.1	MRW96528.1	30.495	364	240	7	2	359	1	357	1.35e-56	186
HIC61127.1	MRW97640.1	38.293	410	235	8	18	415	5	408	7.74e-77	241
HIC61132.1	MRW96630.1	36.337	344	183	9	2	327	1	326	1.36e-64	204
HIC61136.1	MRW95313.1	36.992	246	144	6	5	240	4	248	1.07e-43	144
HIC61138.1	MRW97404.1	23.460	422	294	7	5	404	16	430	1.99e-22	95.9
HIC61140.1	MRW97288.1	43.160	614	324	11	1	604	1	599	1.26e-159	467
HIC61151.1	MRW97685.1	46.237	93	50	0	2	94	105	197	1.69e-23	87.0
HIC61152.1	MRW97684.1	30.065	153	103	4	4	153	3	154	7.30e-26	93.2
HIC61154.1	MRW97682.1	45.098	510	243	12	29	529	8	489	6.07e-130	384
HIC61155.1	MRW97290.1	41.985	131	68	2	8	137	6	129	4.05e-27	96.7
HIC61158.1	MRW95192.1	33.333	339	215	7	3	334	336	670	1.29e-51	177
HIC61159.1	MRW96683.1	33.875	431	244	9	15	426	12	420	3.90e-57	198
HIC61160.1	MRW97790.1	38.494	239	146	1	1	239	106	343	2.44e-55	177
HIC61161.1	MRW97770.1	50.000	224	108	3	2	224	319	539	1.31e-76	237
HIC61165.1	MRW95760.1	30.159	252	168	3	154	398	474	724	3.17e-30	119
HIC61166.1	MRW97588.1	62.348	247	92	1	6	251	268	514	6.57e-113	330
HIC61167.1	MRW97853.1	41.611	149	87	0	3	151	2	150	1.81e-39	127
HIC61171.1	MRW96852.1	43.014	365	186	6	8	370	6	350	8.17e-94	281
HIC61173.1	MRW95256.1	30.457	197	132	4	4	199	6	198	2.16e-24	94.4
HIC61174.1	MRW96652.1	35.426	223	141	1	3	225	1	220	5.01e-34	118
HIC61177.1	MRW97028.1	44.586	157	73	5	1	150	1	150	1.70e-39	127
HIC61181.1	MRW97134.1	46.575	365	187	2	18	382	39	395	6.37e-113	333
HIC61182.1	MRW96583.1	35.455	220	138	4	7	225	11	227	3.96e-36	124
HIC61185.1	MRW96571.1	45.209	741	364	13	10	724	13	737	0.0	622
HIC61189.1	MRW97389.1	52.066	121	57	1	6	126	9	128	9.74e-40	126
HIC61192.1	MRW95473.1	39.583	144	82	2	14	157	2	140	4.13e-22	85.1
HIC61193.1	MRW95824.1	40.088	227	118	4	2	225	7	218	5.15e-49	157
HIC61197.1	MRW96649.1	47.292	277	146	0	41	317	147	423	1.43e-84	258
HIC61199.1	MRW95576.1	42.568	148	84	1	23	170	15	161	5.79e-31	112
HIC61212.1	MRW95654.1	34.221	263	149	6	1	241	3	263	6.53e-46	156
HIC61216.1	MRW95704.1	36.522	230	132	5	6	223	8	235	6.05e-41	136
HIC61217.1	MRW96596.1	47.644	191	94	3	9	193	3	193	5.81e-54	169
HIC61218.1	MRW95971.1	49.810	263	125	4	27	283	87	348	1.55e-75	231
HIC61219.1	MRW97439.1	30.935	417	270	7	26	434	28	434	4.87e-42	153
