MDC0197011.1	ADE05153.1	48.551	138	67	2	9	142	3	140	3.37e-38	127
MDC0197013.1	ADE03713.1	38.186	419	225	10	17	415	5	409	1.29e-82	256
MDC0197014.1	ADE02476.1	30.997	371	228	8	2	359	1	356	1.25e-54	181
MDC0197020.1	ADE02976.1	27.809	356	188	17	53	361	52	385	1.94e-25	102
MDC0197022.1	ADE05123.1	37.860	486	280	9	3	484	9	476	3.03e-111	334
MDC0197023.1	ADE04104.1	46.075	293	111	4	2	247	4	296	5.65e-84	249
MDC0197024.1	ADE04161.1	23.795	332	233	9	83	402	78	401	1.08e-25	104
MDC0197025.1	ADE05148.2	43.780	418	221	3	1	404	9	426	1.08e-141	407
MDC0197031.1	ADE03314.1	36.842	133	73	2	4	132	7	132	9.01e-24	87.0
MDC0197039.1	ADE02476.1	30.997	371	228	8	2	359	1	356	1.25e-54	181
MDC0197040.1	ADE03713.1	38.186	419	225	10	17	415	5	409	1.29e-82	256
MDC0197042.1	ADE05153.1	48.551	138	67	2	9	142	3	140	3.37e-38	127
MDC0197048.1	ADE02963.1	44.488	254	139	2	1	254	572	823	3.31e-55	186
MDC0197053.1	ADE02606.1	34.875	281	162	5	566	830	907	1182	1.88e-35	142
MDC0197056.1	ADE04430.1	51.613	217	105	0	2	218	4	220	4.06e-80	238
MDC0197057.1	ADE03229.1	44.056	143	79	1	63	204	90	232	8.24e-39	130
MDC0197067.1	ADE01879.1	36.508	252	150	5	1	243	1	251	3.87e-45	148
MDC0197070.1	ADE03232.1	40.850	306	168	5	32	332	236	533	1.93e-75	238
MDC0197080.1	ADE03403.1	37.500	224	135	5	1	220	1	223	2.18e-44	145
MDC0197081.1	ADE02495.1	51.984	731	345	5	1	730	1	726	0.0	740
MDC0197082.1	ADE03303.1	39.901	203	111	3	12	205	3	203	5.01e-49	155
MDC0197083.1	ADE04190.1	65.493	142	49	0	1	142	1	142	6.83e-66	194
MDC0197087.1	ADE02374.1	42.202	109	53	2	1	109	1	99	7.46e-27	92.8
MDC0197091.1	ADE02891.1	36.658	401	252	2	13	412	15	414	5.02e-91	285
MDC0197094.1	ADE03365.1	27.603	413	269	15	172	564	212	614	2.49e-34	134
MDC0197095.1	ADE03816.1	53.535	99	46	0	9	107	3	101	2.70e-39	124
MDC0197096.1	ADE03669.1	58.451	426	170	3	1	425	1	420	0.0	534
MDC0197098.1	ADE03403.1	39.269	219	131	2	1	217	1	219	2.43e-55	173
MDC0197104.1	ADE02870.1	44.313	1099	510	21	6	1055	19	1064	0.0	911
MDC0197104.1	ADE02870.1	34.230	409	238	6	550	927	17	425	2.30e-60	221
MDC0197105.1	ADE04353.1	37.714	350	203	7	4	348	5	344	2.07e-83	254
MDC0197106.1	ADE03132.1	34.884	258	157	4	1	248	1	257	6.22e-40	135
MDC0197110.1	ADE02901.1	43.457	405	190	6	2	369	8	410	1.09e-102	306
MDC0197111.1	ADE03330.1	47.156	422	213	3	16	427	13	434	4.08e-134	389
MDC0197114.1	ADE02743.1	29.787	235	157	6	17	244	34	267	1.18e-32	117
MDC0197115.1	ADE03203.1	28.244	262	170	6	11	268	24	271	9.38e-35	124
MDC0197119.1	ADE02525.1	45.349	344	175	6	3	338	10	348	4.49e-88	265
MDC0197120.1	ADE03724.1	30.000	410	269	7	6	407	34	433	8.03e-38	141
MDC0197133.1	ADE02935.1	55.725	131	57	1	4	133	2	132	4.16e-50	153
MDC0197134.1	ADE03617.1	44.853	136	69	3	2	135	10	141	1.31e-36	119
MDC0197135.1	ADE02922.1	35.088	114	73	1	9	122	3	115	5.36e-23	83.6
MDC0197136.1	ADE04102.1	32.828	198	126	4	6	201	7	199	4.85e-35	126
MDC0197137.1	ADE03895.1	32.569	218	130	3	4	206	2	217	3.44e-44	144
MDC0197138.1	ADE02952.1	41.897	253	145	2	17	269	10	260	4.90e-68	209
MDC0197139.1	ADE04804.1	33.607	122	75	2	4	119	2	123	7.86e-22	80.9
MDC0197140.1	ADE04662.1	48.905	137	69	1	71	206	52	188	1.26e-44	145
MDC0197143.1	ADE04473.1	28.106	829	524	16	8	823	12	781	7.27e-101	329
MDC0197144.1	ADE03394.1	38.220	382	224	3	8	388	5	375	1.80e-79	246
MDC0197148.1	ADE03798.1	40.808	495	288	4	4	497	12	502	8.96e-144	419
MDC0197149.1	ADE04579.1	29.565	230	142	6	1	216	1	224	1.68e-23	90.9
MDC0197151.1	ADE02553.1	49.405	168	76	2	3	161	6	173	1.93e-57	186
MDC0197153.1	ADE02411.1	44.912	285	141	6	5	273	4	288	1.36e-75	229
MDC0197156.1	ADE02815.1	37.277	448	238	11	30	476	4	409	1.98e-79	258
MDC0197158.1	ADE05103.1	38.323	167	95	4	1	166	270	429	7.05e-24	93.2
MDC0197159.1	ADE04206.1	46.638	461	236	5	3	454	15	474	1.89e-150	434
MDC0197161.1	ADE04845.1	42.128	235	131	5	37	268	47	279	2.24e-49	169
MDC0197162.1	ADE03594.1	40.444	225	131	3	7	231	34	255	2.72e-55	176
MDC0197169.1	ADE04412.1	26.225	347	207	10	23	328	22	360	1.24e-29	113
MDC0197171.1	ADE05103.1	42.487	193	105	5	1	191	1	189	8.93e-44	148
MDC0197172.1	ADE02338.1	34.161	161	99	3	7	164	3	159	1.05e-26	95.9
MDC0197177.1	ADE03789.1	42.169	498	279	2	2	490	124	621	8.64e-140	413
MDC0197181.1	ADE04690.1	41.379	232	129	3	1	226	1	231	3.42e-56	179
MDC0197186.1	ADE03335.1	36.364	220	136	2	2	217	3	222	1.41e-42	143
