MDC3030144.1	QIZ20908.1	48.696	230	111	3	1	223	1	230	4.77e-70	210
MDC3030145.1	QIZ20898.1	36.722	482	289	7	4	482	5	473	2.89e-103	312
MDC3030146.1	QIZ20897.1	58.879	107	41	2	1	105	1	106	1.60e-41	128
MDC3030147.1	QIZ20896.1	46.190	420	218	6	1	416	7	422	1.71e-128	373
MDC3030148.1	QIZ20895.1	74.351	308	79	0	1	308	1	308	3.47e-179	493
MDC3030149.1	QIZ20894.1	77.567	263	59	0	4	266	2	264	2.71e-141	393
MDC3030150.1	QIZ20893.1	86.765	408	54	0	1	408	1	408	0.0	746
MDC3030151.1	QIZ20892.1	64.593	209	74	0	1	209	1	209	1.23e-98	281
MDC3030152.1	QIZ20891.1	48.908	229	109	5	1	222	1	228	1.45e-66	201
MDC3030153.1	QIZ20890.1	81.250	96	18	0	1	96	1	96	2.13e-53	157
MDC3030154.1	QIZ20889.1	82.783	575	98	1	1	574	1	575	0.0	987
MDC3030155.1	QIZ20888.1	69.268	205	63	0	11	215	12	216	1.47e-95	273
MDC3030156.1	QIZ20887.1	63.876	418	151	0	20	437	20	437	0.0	513
MDC3030157.1	QIZ20886.1	74.806	258	65	0	1	258	1	258	1.32e-142	396
MDC3030158.1	QIZ20885.1	48.322	149	76	1	40	187	43	191	7.71e-40	130
MDC3030159.1	QIZ20884.1	71.613	310	87	1	13	321	13	322	2.24e-155	434
MDC3030160.1	QIZ20883.1	82.266	203	36	0	1	203	1	203	1.31e-125	348
MDC3030161.1	QIZ20882.1	72.956	318	86	0	1	318	1	318	2.02e-178	492
MDC3030162.1	QIZ20881.1	75.904	166	38	1	1	164	1	166	6.17e-93	263
MDC3030163.1	QIZ20879.1	77.320	388	88	0	1	388	1	388	0.0	597
MDC3030164.1	QIZ20878.1	79.612	309	63	0	1	309	1	309	0.0	509
MDC3030165.1	QIZ20877.1	72.778	180	47	2	1	179	11	189	2.72e-96	273
MDC3030166.1	QIZ20876.1	61.066	244	94	1	2	244	3	246	1.19e-98	284
MDC3030167.1	QIZ20875.1	80.072	276	55	0	1	276	1	276	3.65e-171	470
MDC3030168.1	QIZ20874.1	71.888	466	112	5	1	450	1	463	0.0	657
MDC3030169.1	QIZ20873.1	76.190	105	25	0	1	105	1	105	4.19e-55	162
MDC3030170.1	QIZ20872.1	82.178	202	36	0	1	202	1	202	3.04e-125	347
MDC3030171.1	QIZ20871.1	77.335	728	154	3	1	717	4	731	0.0	1181
MDC3030172.1	QIZ20870.1	77.049	366	79	1	1	361	1	366	0.0	577
