QIZ20180.1	AAZ22016.1	99.293	283	2	0	1	283	1	283	0.0	571
QIZ20181.1	AAZ22015.1	98.696	230	3	0	1	230	1	230	5.16e-165	450
QIZ20182.1	AAZ22014.1	99.107	224	2	0	1	224	1	224	3.42e-161	440
QIZ20183.1	AAZ22013.1	96.124	129	5	0	1	129	1	129	2.20e-86	243
QIZ20184.1	AAZ22012.1	90.968	310	28	0	1	310	1	310	0.0	584
QIZ20185.1	AAZ22011.1	77.809	356	79	0	2	357	10	365	0.0	531
QIZ20187.1	AAZ22010.1	98.160	326	6	0	1	326	1	326	0.0	652
QIZ20188.1	AAZ22009.1	98.077	156	3	0	1	156	1	156	2.36e-108	301
QIZ20189.1	AAZ22008.1	98.800	500	6	0	1	500	1	500	0.0	977
QIZ20190.1	AAZ22007.1	95.308	341	16	0	20	360	1	341	0.0	664
QIZ20191.1	AAZ22006.1	91.848	184	15	0	1	184	1	184	1.46e-128	354
QIZ20192.1	AAZ22005.1	95.210	167	8	0	1	167	1	167	9.89e-119	328
QIZ20193.1	AAZ21611.1	41.216	296	155	7	2	287	4	290	2.76e-67	207
QIZ20196.1	AAZ22004.1	92.965	199	14	0	1	199	1	199	1.77e-141	388
QIZ20197.1	AAZ22003.1	90.210	286	28	0	4	289	3	288	0.0	536
QIZ20198.1	AAZ22002.1	90.547	402	38	0	1	402	1	402	0.0	625
QIZ20199.1	AAZ22001.1	93.671	158	10	0	1	158	1	158	4.37e-105	295
QIZ20203.1	AAZ22095.1	29.724	434	298	6	6	435	11	441	1.95e-59	196
QIZ20204.1	AAZ22000.1	59.062	320	131	0	1	320	1	320	2.34e-149	419
QIZ20205.1	AAZ21999.1	48.425	254	130	1	24	277	2	254	4.04e-68	207
QIZ20208.1	AAZ21998.1	86.364	132	18	0	1	132	1	132	2.42e-78	223
QIZ20210.1	AAZ21997.1	88.213	526	62	0	11	536	11	536	0.0	901
QIZ20211.1	AAZ21996.1	77.320	97	22	0	1	97	1	97	9.25e-55	161
QIZ20212.1	AAZ21995.1	96.914	162	5	0	1	162	1	162	2.08e-118	327
QIZ20213.1	AAZ21993.1	89.326	178	18	1	1	177	1	178	2.00e-112	313
QIZ20214.1	AAZ21992.1	96.599	294	10	0	1	294	1	294	0.0	565
QIZ20215.1	AAZ21990.1	91.935	124	10	0	22	145	1	124	4.83e-84	238
QIZ20216.1	AAZ21829.1	29.452	292	182	3	20	309	1	270	1.18e-26	101
QIZ20217.1	AAZ21975.1	96.421	447	16	0	1	447	1	447	0.0	895
QIZ20218.1	AAZ21068.1	38.919	370	219	3	5	370	2	368	4.67e-95	284
QIZ20219.1	AAZ21964.1	81.522	92	17	0	1	92	1	92	1.26e-54	160
QIZ20220.1	AAZ21963.1	96.281	484	18	0	1	484	1	484	0.0	943
QIZ20221.1	AAZ21962.1	98.295	645	11	0	1	645	1	645	0.0	1323
QIZ20222.1	AAZ21961.1	98.220	337	6	0	6	342	1	337	0.0	702
QIZ20224.1	AAZ21960.1	90.865	208	19	0	1	208	1	208	2.64e-141	389
QIZ20225.1	AAZ21959.1	96.257	374	14	0	1	374	1	374	0.0	746
QIZ20226.1	AAZ21958.1	97.315	298	8	0	1	298	1	298	0.0	598
QIZ20227.1	AAZ21957.1	98.400	500	8	0	1	500	1	500	0.0	1013
QIZ20228.1	AAZ21956.1	97.817	229	5	0	1	229	1	229	1.53e-170	464
QIZ20229.1	AAZ21955.1	93.720	207	13	0	1	207	1	207	4.25e-139	383
QIZ20230.1	AAZ21954.1	96.205	606	23	0	1	606	1	606	0.0	1203
QIZ20231.1	AAZ21953.1	98.911	459	5	0	1	459	1	459	0.0	949
QIZ20232.1	AAZ21952.1	95.133	226	11	0	20	245	3	228	1.24e-163	447
QIZ20233.1	AAZ21951.1	92.715	453	33	0	1	453	1	453	0.0	856
QIZ20234.1	AAZ21950.1	96.248	533	20	0	1	533	1	533	0.0	1062
QIZ20235.1	AAZ21949.1	95.359	237	11	0	1	237	1	237	2.06e-165	452
QIZ20236.1	AAZ21948.1	97.561	205	5	0	1	205	1	205	1.40e-150	412
QIZ20237.1	AAZ21946.1	95.455	110	5	0	1	110	1	110	1.18e-76	217
QIZ20238.1	AAZ21945.1	97.368	76	2	0	1	76	1	76	4.41e-51	150
QIZ20239.1	AAZ21944.1	97.260	730	20	0	1	730	1	730	0.0	1464
QIZ20240.1	AAZ21943.1	96.035	227	9	0	1	227	1	227	1.01e-165	452
QIZ20241.1	AAZ21942.1	96.250	80	3	0	1	80	1	80	1.30e-52	154
QIZ20242.1	AAZ21941.1	98.077	260	5	0	1	260	1	260	0.0	512
QIZ20243.1	AAZ21940.1	97.442	430	11	0	1	430	1	430	0.0	869
QIZ20244.1	AAZ21939.1	96.875	256	8	0	1	256	1	256	0.0	525
QIZ20245.1	AAZ21938.1	94.495	218	12	0	1	218	1	218	2.83e-150	413
QIZ20246.1	AAZ21937.1	95.582	249	11	0	1	249	1	249	1.38e-180	491
QIZ20247.1	AAZ21936.1	96.241	133	5	0	1	133	1	133	5.47e-93	260
QIZ20248.1	AAZ21935.1	94.595	259	14	0	1	259	1	259	6.96e-178	485
QIZ20249.1	AAZ21934.1	98.381	247	4	0	1	247	1	247	0.0	499
QIZ20250.1	AAZ21933.1	97.222	396	11	0	1	396	1	396	0.0	788
QIZ20251.1	AAZ21932.1	100.000	63	0	0	1	63	1	63	8.31e-41	123
QIZ20252.1	AAZ21931.1	99.432	176	1	0	1	176	1	176	6.26e-127	350
QIZ20253.1	AAZ21930.1	98.582	141	2	0	1	141	1	141	3.94e-100	279
QIZ20254.1	AAZ21929.1	95.633	229	10	0	1	229	1	229	9.81e-160	437
QIZ20255.1	AAZ21928.1	96.386	166	6	0	1	166	1	166	2.76e-118	327
QIZ20256.1	AAZ21927.1	96.694	121	4	0	1	121	1	121	1.02e-77	221
QIZ20257.1	AAZ21926.1	98.386	1363	22	0	1	1363	1	1363	0.0	2746
QIZ20258.1	AAZ21925.1	98.272	1389	24	0	1	1389	1	1389	0.0	2810
QIZ20259.1	AAZ21924.1	100.000	123	0	0	1	123	1	123	2.57e-87	245
QIZ20260.1	AAZ21923.1	100.000	156	0	0	1	156	1	156	4.71e-114	315
QIZ20261.1	AAZ21922.1	98.555	692	10	0	1	692	1	692	0.0	1416
QIZ20262.1	AAZ21921.1	100.000	102	0	0	1	102	1	102	9.55e-72	204
QIZ20263.1	AAZ21920.1	98.305	236	4	0	1	236	1	236	4.81e-170	463
QIZ20264.1	AAZ21919.1	98.068	207	4	0	1	207	1	207	4.61e-145	398
QIZ20265.1	AAZ21918.1	98.969	97	1	0	1	97	1	97	1.38e-65	188
QIZ20266.1	AAZ21917.1	98.577	281	4	0	1	281	1	281	0.0	568
QIZ20267.1	AAZ21916.1	100.000	97	0	0	1	97	1	97	2.35e-67	192
QIZ20268.1	AAZ21915.1	100.000	132	0	0	1	132	1	132	5.29e-94	263
QIZ20269.1	AAZ21914.1	99.558	226	1	0	1	226	1	226	4.70e-168	457
QIZ20270.1	AAZ21913.1	99.265	136	1	0	1	136	1	136	2.75e-98	274
QIZ20271.1	AAZ21912.1	98.413	63	1	0	1	63	1	63	1.58e-39	120
QIZ20272.1	AAZ21911.1	98.718	78	1	0	1	78	1	78	4.29e-52	152
QIZ20273.1	AAZ21910.1	99.180	122	1	0	1	122	1	122	2.45e-85	240
QIZ20274.1	AAZ21909.1	98.780	82	1	0	1	82	1	82	2.92e-52	153
QIZ20275.1	AAZ21908.1	98.913	184	2	0	1	184	1	184	1.56e-133	367
QIZ20276.1	AAZ21907.1	98.020	101	2	0	1	101	1	101	1.51e-70	201
QIZ20277.1	AAZ21906.1	99.237	131	1	0	1	131	1	131	5.42e-94	263
